Order ID,Product,Quantity Ordered,Price Each,Date,Address,
245242,Anker Soundcore Life 2 Neo,1,150,8/29/2019,"672 Maple St, New York City, NY 10001",
245243,USB-C to Lightning Cable,1,15,8/23/2019,"797 Pine St, Atlanta, GA 30301",
245244,iPhone 14 Pro Max,1,700,8/4/2019,"243 Cherry St, Atlanta, GA 30301",
245245,Wired Headphones,1,12,8/28/2019,"558 Chestnut St, New York City, NY 10001",
245246,iPhone 14 Pro Max,1,700,8/28/2019,"87 Johnson St, San Francisco, CA 94016",
245247,Bose SoundSport Headphones,1,100,8/24/2019,"882 Jackson St, San Francisco, CA 94016",
245248,Samsung USB Type-C to Type-Ce-C,1,12,8/7/2019,"171 8th St, Austin, TX 73301",
245249,Flatscreen TV,1,300,8/6/2019,"636 Lakeview St, Atlanta, GA 30301",
245250,20in Monitor,1,110,8/28/2019,"549 11th St, New York City, NY 10001",
245251,Flatscreen TV,1,300,8/27/2019,"846 6th St, San Francisco, CA 94016",
245252,24-inch Monitor,1,380,8/6/2019,"84 West St, San Francisco, CA 94016",
245253,USB-C to Lightning Cable,1,15,8/30/2019,"759 Elm St, New York City, NY 10001",
245254,Anker Soundcore Life 2 Neo,1,150,8/17/2019,"223 12th St, San Francisco, CA 94016",
245255,AAA Batteries (4-pack),2,3,8/22/2019,"975 Forest St, San Francisco, CA 94016",
245256,Bose SoundSport Headphones,1,100,8/6/2019,"290 Madison St, Atlanta, GA 30301",
245257,AAA Batteries (4-pack),1,3,8/30/2019,"824 Dogwood St, New York City, NY 10001",
245258,LG Washing Machine,1,600,8/14/2019,"771 Maple St, New York City, NY 10001",
245259,27in 4K Gaming Monitor,1,390,8/8/2019,"309 2nd St, Atlanta, GA 30301",
245260,Bose SoundSport Headphones,1,100,8/28/2019,"605 8th St, Boston, MA 02215",
245261,Wired Headphones,2,12,8/27/2019,"189 West St, San Francisco, CA 94016",
245262,Flatscreen TV,1,300,8/5/2019,"941 Park St, Seattle, WA 98101",
245263,USB-C to Lightning Cable,1,15,8/21/2019,"910 Sunset St, New York City, NY 10001",
245264,AA Batteries (4-pack),1,4,8/31/2019,"275 Hickory St, New York City, NY 10001",
245265,AA Batteries (4-pack),1,4,8/24/2019,"825 Washington St, Portland, OR 97035",
245266,AAA Batteries (4-pack),1,3,8/3/2019,"906 5th St, Boston, MA 02215",
245267,USB-C to Lightning Cable,1,15,8/16/2019,"814 Ridge St, New York City, NY 10001",
245268,20in Monitor,1,110,8/6/2019,"16 13th St, Los Angeles, CA 90001",
245269,HP ProBook 450 Notebook,1,1000,8/26/2019,"199 Center St, New York City, NY 10001",
245270,Samsung USB Type-C to Type-Ce-C,2,12,8/20/2019,"448 Adams St, San Francisco, CA 94016",
245271,AAA Batteries (4-pack),1,3,8/16/2019,"847 North St, New York City, NY 10001",
245272,Samsung USB Type-C to Type-Ce-C,1,12,8/23/2019,"919 10th St, Boston, MA 02215",
245273,Samsung USB Type-C to Type-Ce-C,1,12,8/24/2019,"476 West St, San Francisco, CA 94016",
245274,Samsung USB Type-C to Type-Ce-C,1,12,8/25/2019,"539 Lincoln St, Portland, OR 97035",
245275,iPhone 14 Pro Max,1,700,8/8/2019,"987 Lincoln St, New York City, NY 10001",
245276,Google Pixel 8 Pro,1,600,8/30/2019,"12 Cedar St, Boston, MA 02215",
245277,Galaxy S23 Ultra,1,400,8/24/2019,"467 Church St, Dallas, TX 75001",
245278,MacBook Pro M2,1,1700,8/10/2019,"876 Jackson St, Los Angeles, CA 90001",
245279,Anker Soundcore Life 2 Neo,1,150,8/1/2019,"187 Wilson St, Los Angeles, CA 90001",
245280,Bose SoundSport Headphones,1,100,8/6/2019,"950 Lake St, Boston, MA 02215",
245281,Wired Headphones,1,12,8/2/2019,"300 9th St, Dallas, TX 75001",
245282,Wired Headphones,1,12,8/23/2019,"842 North St, Portland, OR 97035",
245283,AA Batteries (4-pack),5,4,8/3/2019,"312 Spruce St, Seattle, WA 98101",
245284,27in FHD Monitor,1,150,8/17/2019,"143 Jackson St, New York City, NY 10001",
245285,Google Pixel 8 Pro,1,600,8/30/2019,"232 4th St, Portland, OR 97035",
245286,Anker Soundcore Life 2 Neo,1,150,8/18/2019,"961 7th St, Atlanta, GA 30301",
245287,Flatscreen TV,1,300,8/8/2019,"937 North St, Boston, MA 02215",
245288,24-inch Monitor,1,380,8/20/2019,"847 Pine St, Seattle, WA 98101",
245289,Anker Soundcore Life 2 Neo,1,150,8/18/2019,"830 8th St, Los Angeles, CA 90001",
245290,AA Batteries (4-pack),1,4,8/28/2019,"199 5th St, Portland, OR 97035",
245291,AAA Batteries (4-pack),2,3,8/1/2019,"566 Dogwood St, San Francisco, CA 94016",
245292,Wired Headphones,1,12,8/11/2019,"478 Jefferson St, Seattle, WA 98101",
245293,AAA Batteries (4-pack),1,3,8/7/2019,"304 Elm St, Seattle, WA 98101",
245294,USB-C to Lightning Cable,1,15,8/19/2019,"749 Main St, Los Angeles, CA 90001",
245295,USB-C to Lightning Cable,1,15,8/8/2019,"820 Dogwood St, Seattle, WA 98101",
245296,Bose SoundSport Headphones,1,100,8/5/2019,"491 Cherry St, Seattle, WA 98101",
245297,Anker Soundcore Life 2 Neo,1,150,8/8/2019,"728 11th St, Atlanta, GA 30301",
245298,Wired Headphones,1,12,8/7/2019,"974 1st St, New York City, NY 10001",
245299,AAA Batteries (4-pack),2,3,8/11/2019,"768 7th St, San Francisco, CA 94016",
245300,MacBook Pro M2,1,1700,8/22/2019,"201 Adams St, Los Angeles, CA 90001",
245301,AAA Batteries (4-pack),2,3,8/25/2019,"341 North St, Boston, MA 02215",
245302,Bose SoundSport Headphones,1,100,8/14/2019,"911 Washington St, San Francisco, CA 94016",
245303,Bose SoundSport Headphones,1,100,8/2/2019,"543 Forest St, Los Angeles, CA 90001",
245304,Wired Headphones,1,12,8/11/2019,"418 Dogwood St, New York City, NY 10001",
245305,USB-C to Lightning Cable,1,15,8/17/2019,"42 6th St, New York City, NY 10001",
245306,USB-C to Lightning Cable,1,15,8/10/2019,"417 13th St, Seattle, WA 98101",
245307,Samsung USB Type-C to Type-Ce-C,1,12,8/5/2019,"199 Willow St, Portland, OR 97035",
245308,Samsung USB Type-C to Type-Ce-C,1,12,8/28/2019,"564 Adams St, Los Angeles, CA 90001",
245309,AA Batteries (4-pack),2,4,8/23/2019,"727 Dogwood St, Los Angeles, CA 90001",
245310,Samsung USB Type-C to Type-Ce-C,1,12,8/10/2019,"865 10th St, San Francisco, CA 94016",
245311,MacBook Pro M2,1,1700,8/8/2019,"956 Main St, San Francisco, CA 94016",
245312,Galaxy S23 Ultra,1,400,8/21/2019,"899 Elm St, Dallas, TX 75001",
245312,Samsung USB Type-C to Type-Ce-C,1,12,8/21/2019,"899 Elm St, Dallas, TX 75001",
245313,AA Batteries (4-pack),2,4,8/14/2019,"53 Spruce St, Portland, OR 97035",
245314,Bose SoundSport Headphones,1,100,8/3/2019,"708 Church St, San Francisco, CA 94016",
245315,Anker Soundcore Life 2 Neo,1,150,8/23/2019,"929 Spruce St, New York City, NY 10001",
245316,Bose SoundSport Headphones,1,100,8/16/2019,"589 Willow St, San Francisco, CA 94016",
245317,iPhone 14 Pro Max,1,700,8/29/2019,"947 Wilson St, San Francisco, CA 94016",
245317,USB-C to Lightning Cable,1,15,8/29/2019,"947 Wilson St, San Francisco, CA 94016",
245318,AAA Batteries (4-pack),3,3,8/28/2019,"412 2nd St, New York City, NY 10001",
245319,MacBook Pro M2,1,1700,8/11/2019,"843 Park St, San Francisco, CA 94016",
245320,Wired Headphones,1,12,8/14/2019,"694 Pine St, Portland, OR 97035",
245321,Samsung USB Type-C to Type-Ce-C,1,12,8/8/2019,"450 Maple St, Dallas, TX 75001",
245322,AAA Batteries (4-pack),1,3,8/28/2019,"366 Center St, Dallas, TX 75001",
245323,Samsung USB Type-C to Type-Ce-C,1,12,8/1/2019,"763 11th St, New York City, NY 10001",
245324,Samsung USB Type-C to Type-Ce-C,1,12,8/26/2019,"993 Maple St, Boston, MA 02215",
245325,AA Batteries (4-pack),1,4,8/24/2019,"295 Cherry St, Los Angeles, CA 90001",
245326,27in 4K Gaming Monitor,1,390,8/29/2019,"51 Walnut St, Los Angeles, CA 90001",
245327,27in FHD Monitor,1,150,8/25/2019,"688 North St, Seattle, WA 98101",
245328,Wired Headphones,1,12,8/4/2019,"989 River St, New York City, NY 10001",
245329,USB-C to Lightning Cable,1,15,8/10/2019,"177 Jefferson St, Seattle, WA 98101",
245330,AAA Batteries (4-pack),4,3,8/13/2019,"687 Madison St, Boston, MA 02215",
245331,USB-C to Lightning Cable,2,15,8/26/2019,"4 Jackson St, Portland, OR 97035",
245332,Wired Headphones,1,12,8/31/2019,"498 1st St, Boston, MA 02215",
245333,AAA Batteries (4-pack),2,3,8/9/2019,"7 North St, Dallas, TX 75001",
245334,Samsung USB Type-C to Type-Ce-C,2,12,8/3/2019,"316 Church St, Dallas, TX 75001",
245335,AA Batteries (4-pack),1,4,8/24/2019,"700 Lincoln St, San Francisco, CA 94016",
245336,AAA Batteries (4-pack),1,3,8/29/2019,"100 13th St, San Francisco, CA 94016",
245337,Anker Soundcore Life 2 Neo,1,150,8/25/2019,"772 4th St, Seattle, WA 98101",
245338,27in 4K Gaming Monitor,1,390,8/1/2019,"978 Dogwood St, San Francisco, CA 94016",
245339,MacBook Pro M2,1,1700,8/26/2019,"641 Church St, Portland, OR 97035",
245340,MacBook Pro M2,1,1700,8/1/2019,"50 Wilson St, Dallas, TX 75001",
245341,Wired Headphones,1,12,8/8/2019,"504 1st St, New York City, NY 10001",
245342,Samsung USB Type-C to Type-Ce-C,1,12,8/3/2019,"532 Elm St, Seattle, WA 98101",
245343,24-inch Monitor,1,380,8/11/2019,"733 Willow St, Portland, ME 04101",
245344,AAA Batteries (4-pack),2,3,8/20/2019,"152 South St, Seattle, WA 98101",
245345,AA Batteries (4-pack),1,4,8/8/2019,"90 Meadow St, Los Angeles, CA 90001",
245346,USB-C to Lightning Cable,1,15,8/1/2019,"627 Main St, Dallas, TX 75001",
245347,20in Monitor,1,110,8/14/2019,"659 Maple St, Dallas, TX 75001",
245348,Wired Headphones,1,12,8/6/2019,"671 Willow St, New York City, NY 10001",
245349,Samsung USB Type-C to Type-Ce-C,1,12,8/21/2019,"815 Elm St, Los Angeles, CA 90001",
245350,Samsung USB Type-C to Type-Ce-C,1,12,8/6/2019,"343 Dogwood St, New York City, NY 10001",
245351,iPhone 14 Pro Max,1,700,8/6/2019,"392 Jefferson St, Los Angeles, CA 90001",
245352,HP ProBook 450 Notebook,1,1000,8/19/2019,"58 West St, San Francisco, CA 94016",
245353,Google Pixel 8 Pro,1,600,8/1/2019,"691 7th St, San Francisco, CA 94016",
245353,Samsung USB Type-C to Type-Ce-C,1,12,8/1/2019,"691 7th St, San Francisco, CA 94016",
245354,AAA Batteries (4-pack),1,3,8/17/2019,"472 2nd St, San Francisco, CA 94016",
245355,Wired Headphones,1,12,8/28/2019,"579 Park St, Atlanta, GA 30301",
245356,MacBook Pro M2,1,1700,8/31/2019,"23 North St, Los Angeles, CA 90001",
245357,Wired Headphones,2,12,8/1/2019,"744 Meadow St, Dallas, TX 75001",
245358,Google Pixel 8 Pro,1,600,8/10/2019,"110 5th St, New York City, NY 10001",
245359,27in FHD Monitor,1,150,8/26/2019,"859 Hill St, Boston, MA 02215",
245360,Samsung USB Type-C to Type-Ce-C,1,12,8/22/2019,"762 Lakeview St, Dallas, TX 75001",
245361,MacBook Pro M2,1,1700,8/16/2019,"817 Jackson St, San Francisco, CA 94016",
245362,AAA Batteries (4-pack),1,3,8/24/2019,"838 Elm St, Los Angeles, CA 90001",
245363,USB-C to Lightning Cable,1,15,8/25/2019,"346 Lake St, Atlanta, GA 30301",
245364,AAA Batteries (4-pack),1,3,8/8/2019,"891 Chestnut St, New York City, NY 10001",
245365,Samsung USB Type-C to Type-Ce-C,1,12,8/12/2019,"753 Maple St, Los Angeles, CA 90001",
245366,AA Batteries (4-pack),1,4,8/4/2019,"977 Chestnut St, Los Angeles, CA 90001",
245367,AAA Batteries (4-pack),1,3,8/25/2019,"633 Meadow St, Boston, MA 02215",
245368,Bose SoundSport Headphones,1,100,8/8/2019,"45 River St, Seattle, WA 98101",
245369,Samsung USB Type-C to Type-Ce-C,1,12,8/13/2019,"398 Elm St, Dallas, TX 75001",
245370,27in 4K Gaming Monitor,1,390,8/2/2019,"19 2nd St, Portland, OR 97035",
245371,USB-C to Lightning Cable,1,15,8/13/2019,"915 Dogwood St, Seattle, WA 98101",
245371,AA Batteries (4-pack),1,4,8/13/2019,"915 Dogwood St, Seattle, WA 98101",
245372,MacBook Pro M2,1,1700,8/29/2019,"237 Pine St, New York City, NY 10001",
245373,USB-C to Lightning Cable,1,15,8/13/2019,"115 Madison St, Los Angeles, CA 90001",
245374,27in 4K Gaming Monitor,1,390,8/8/2019,"476 Center St, Atlanta, GA 30301",
245375,MacBook Pro M2,1,1700,8/29/2019,"254 5th St, Portland, OR 97035",
245376,Google Pixel 8 Pro,1,600,8/1/2019,"783 6th St, Boston, MA 02215",
245377,MacBook Pro M2,1,1700,8/19/2019,"503 Hickory St, Dallas, TX 75001",
245378,Galaxy S23 Ultra,1,400,8/25/2019,"195 7th St, New York City, NY 10001",
245379,USB-C to Lightning Cable,1,15,8/4/2019,"632 Spruce St, Portland, OR 97035",
245380,USB-C to Lightning Cable,1,15,8/6/2019,"152 Highland St, Los Angeles, CA 90001",
245381,AA Batteries (4-pack),2,4,8/30/2019,"578 Forest St, Boston, MA 02215",
245382,Samsung USB Type-C to Type-Ce-C,1,12,8/27/2019,"228 11th St, Portland, OR 97035",
245383,iPhone 14 Pro Max,1,700,8/9/2019,"283 Church St, Boston, MA 02215",
245384,AAA Batteries (4-pack),1,3,8/7/2019,"98 Hickory St, Los Angeles, CA 90001",
245385,Anker Soundcore Life 2 Neo,1,150,8/2/2019,"395 Sunset St, San Francisco, CA 94016",
245386,LG Dryer,1,600,8/11/2019,"95 7th St, Seattle, WA 98101",
245387,Anker Soundcore Life 2 Neo,1,150,8/9/2019,"93 Cherry St, Seattle, WA 98101",
245388,AA Batteries (4-pack),1,4,8/4/2019,"292 Elm St, Los Angeles, CA 90001",
245389,Bose SoundSport Headphones,1,100,8/17/2019,"374 Pine St, Los Angeles, CA 90001",
245390,Samsung USB Type-C to Type-Ce-C,1,12,8/17/2019,"295 Cherry St, San Francisco, CA 94016",
245391,AA Batteries (4-pack),1,4,8/11/2019,"457 1st St, Seattle, WA 98101",
245392,USB-C to Lightning Cable,1,15,8/14/2019,"315 Jefferson St, Seattle, WA 98101",
245393,27in 4K Gaming Monitor,1,390,8/21/2019,"871 West St, Los Angeles, CA 90001",
245394,Bose SoundSport Headphones,1,100,8/24/2019,"68 West St, Boston, MA 02215",
245395,AA Batteries (4-pack),1,4,8/25/2019,"310 Jefferson St, New York City, NY 10001",
245396,AAA Batteries (4-pack),1,3,8/3/2019,"829 Cherry St, Los Angeles, CA 90001",
245397,USB-C to Lightning Cable,1,15,8/16/2019,"48 River St, Boston, MA 02215",
245398,27in FHD Monitor,1,150,8/29/2019,"898 North St, Boston, MA 02215",
245399,AAA Batteries (4-pack),1,3,8/12/2019,"134 River St, San Francisco, CA 94016",
245400,AA Batteries (4-pack),2,4,8/13/2019,"138 Meadow St, San Francisco, CA 94016",
245401,AAA Batteries (4-pack),1,3,8/12/2019,"491 Dogwood St, San Francisco, CA 94016",
245402,27in FHD Monitor,1,150,8/14/2019,"65 Church St, Los Angeles, CA 90001",
245403,AA Batteries (4-pack),3,4,8/10/2019,"515 4th St, Dallas, TX 75001",
245404,Samsung USB Type-C to Type-Ce-C,1,12,8/11/2019,"882 Washington St, Portland, OR 97035",
245405,MacBook Pro M2,1,1700,8/10/2019,"296 Park St, San Francisco, CA 94016",
245406,Bose SoundSport Headphones,1,100,8/5/2019,"718 Jefferson St, Los Angeles, CA 90001",
245407,Anker Soundcore Life 2 Neo,1,150,8/9/2019,"510 Pine St, Seattle, WA 98101",
245408,Samsung USB Type-C to Type-Ce-C,1,12,8/2/2019,"853 Willow St, Boston, MA 02215",
245409,USB-C to Lightning Cable,1,15,8/9/2019,"466 Elm St, Austin, TX 73301",
245410,AAA Batteries (4-pack),1,3,8/21/2019,"178 River St, Seattle, WA 98101",
245411,Galaxy S23 Ultra,1,400,8/5/2019,"531 13th St, San Francisco, CA 94016",
245412,Wired Headphones,1,12,8/14/2019,"581 Chestnut St, San Francisco, CA 94016",
245413,Samsung USB Type-C to Type-Ce-C,1,12,8/1/2019,"864 Hill St, Austin, TX 73301",
245414,LG Dryer,1,600,8/12/2019,"77 8th St, Los Angeles, CA 90001",
245415,Samsung USB Type-C to Type-Ce-C,1,12,8/20/2019,"183 Spruce St, Seattle, WA 98101",
245415,AA Batteries (4-pack),1,4,8/20/2019,"183 Spruce St, Seattle, WA 98101",
245416,Anker Soundcore Life 2 Neo,1,150,8/27/2019,"840 Meadow St, San Francisco, CA 94016",
245417,Wired Headphones,2,12,8/9/2019,"46 Chestnut St, Atlanta, GA 30301",
245418,Wired Headphones,1,12,8/19/2019,"374 Center St, Boston, MA 02215",
245419,Samsung USB Type-C to Type-Ce-C,1,12,8/31/2019,"751 13th St, San Francisco, CA 94016",
245420,AA Batteries (4-pack),1,4,8/2/2019,"178 Spruce St, San Francisco, CA 94016",
245421,HP ProBook 450 Notebook,1,1000,8/6/2019,"191 Walnut St, Boston, MA 02215",
245422,27in 4K Gaming Monitor,1,390,8/14/2019,"403 13th St, Boston, MA 02215",
245423,HP ProBook 450 Notebook,1,1000,8/24/2019,"82 South St, New York City, NY 10001",
245424,Anker Soundcore Life 2 Neo,1,150,8/19/2019,"421 Washington St, New York City, NY 10001",
245425,Samsung USB Type-C to Type-Ce-C,1,12,8/6/2019,"735 7th St, Los Angeles, CA 90001",
245426,Wired Headphones,1,12,8/5/2019,"532 Spruce St, Los Angeles, CA 90001",
245427,AAA Batteries (4-pack),3,3,8/31/2019,"875 North St, New York City, NY 10001",
245428,USB-C to Lightning Cable,1,15,8/22/2019,"375 Highland St, Los Angeles, CA 90001",
245429,AAA Batteries (4-pack),1,3,8/5/2019,"998 Spruce St, Boston, MA 02215",
245430,AA Batteries (4-pack),1,4,8/5/2019,"253 Meadow St, San Francisco, CA 94016",
245431,iPhone 14 Pro Max,1,700,8/26/2019,"947 Cedar St, Los Angeles, CA 90001",
245432,USB-C to Lightning Cable,1,15,8/16/2019,"290 Walnut St, Seattle, WA 98101",
245433,Anker Soundcore Life 2 Neo,1,150,8/5/2019,"621 13th St, Austin, TX 73301",
245434,Wired Headphones,1,12,8/27/2019,"437 South St, Los Angeles, CA 90001",
245435,AA Batteries (4-pack),1,4,8/2/2019,"16 9th St, New York City, NY 10001",
245436,AAA Batteries (4-pack),2,3,8/22/2019,"147 Highland St, Seattle, WA 98101",
245437,MacBook Pro M2,1,1700,8/26/2019,"612 9th St, Seattle, WA 98101",
245438,Anker Soundcore Life 2 Neo,1,150,8/26/2019,"605 Highland St, Boston, MA 02215",
245439,AA Batteries (4-pack),1,4,8/12/2019,"287 9th St, Seattle, WA 98101",
245440,Anker Soundcore Life 2 Neo,1,150,8/31/2019,"151 Meadow St, Boston, MA 02215",
245441,Samsung USB Type-C to Type-Ce-C,1,12,8/7/2019,"350 Hickory St, Los Angeles, CA 90001",
245442,AAA Batteries (4-pack),2,3,8/4/2019,"685 4th St, Los Angeles, CA 90001",
245443,Anker Soundcore Life 2 Neo,1,150,8/28/2019,"397 Hickory St, Seattle, WA 98101",
245444,AA Batteries (4-pack),2,4,8/24/2019,"642 2nd St, San Francisco, CA 94016",
245445,USB-C to Lightning Cable,2,15,8/8/2019,"671 Adams St, San Francisco, CA 94016",
245446,27in FHD Monitor,1,150,8/27/2019,"388 Wilson St, San Francisco, CA 94016",
245447,Anker Soundcore Life 2 Neo,1,150,8/2/2019,"853 11th St, Los Angeles, CA 90001",
245448,Wired Headphones,1,12,8/12/2019,"555 Lincoln St, Dallas, TX 75001",
245449,27in FHD Monitor,1,150,8/25/2019,"577 West St, San Francisco, CA 94016",
245450,HP ProBook 450 Notebook,1,1000,8/16/2019,"130 Ridge St, Boston, MA 02215",
245451,27in 4K Gaming Monitor,1,390,8/14/2019,"384 5th St, New York City, NY 10001",
245452,20in Monitor,1,110,8/4/2019,"333 4th St, San Francisco, CA 94016",
245453,Flatscreen TV,1,300,8/31/2019,"427 Sunset St, New York City, NY 10001",
245454,AA Batteries (4-pack),1,4,8/27/2019,"536 1st St, Los Angeles, CA 90001",
245455,USB-C to Lightning Cable,1,15,8/7/2019,"61 12th St, Dallas, TX 75001",
245456,AAA Batteries (4-pack),1,3,8/7/2019,"353 Park St, Portland, OR 97035",
245457,AA Batteries (4-pack),1,4,8/30/2019,"192 5th St, San Francisco, CA 94016",
245458,Anker Soundcore Life 2 Neo,1,150,8/28/2019,"127 Lake St, San Francisco, CA 94016",
245459,AA Batteries (4-pack),2,4,8/5/2019,"900 Lakeview St, Atlanta, GA 30301",
245460,AA Batteries (4-pack),2,4,8/31/2019,"987 South St, Austin, TX 73301",
245461,27in FHD Monitor,1,150,8/24/2019,"737 Dogwood St, Los Angeles, CA 90001",
245462,AA Batteries (4-pack),1,4,8/2/2019,"307 Park St, New York City, NY 10001",
245463,24-inch Monitor,1,380,8/2/2019,"283 14th St, Dallas, TX 75001",
245464,Anker Soundcore Life 2 Neo,1,150,8/24/2019,"735 Elm St, San Francisco, CA 94016",
245465,AAA Batteries (4-pack),1,3,8/23/2019,"299 River St, New York City, NY 10001",
245465,20in Monitor,1,110,8/23/2019,"299 River St, New York City, NY 10001",
245466,Samsung USB Type-C to Type-Ce-C,1,12,8/26/2019,"632 Wilson St, Boston, MA 02215",
245467,Anker Soundcore Life 2 Neo,1,150,8/24/2019,"920 Dogwood St, Seattle, WA 98101",
245468,iPhone 14 Pro Max,1,700,8/10/2019,"733 2nd St, San Francisco, CA 94016",
245468,USB-C to Lightning Cable,1,15,8/10/2019,"733 2nd St, San Francisco, CA 94016",
245469,Samsung USB Type-C to Type-Ce-C,1,12,8/4/2019,"746 Washington St, New York City, NY 10001",
245470,Google Pixel 8 Pro,1,600,8/17/2019,"689 Lake St, Boston, MA 02215",
245471,Google Pixel 8 Pro,1,600,8/5/2019,"483 Lincoln St, New York City, NY 10001",
245472,Flatscreen TV,1,300,8/9/2019,"164 13th St, Seattle, WA 98101",
245473,Samsung USB Type-C to Type-Ce-C,1,12,8/21/2019,"608 Adams St, San Francisco, CA 94016",
245474,20in Monitor,1,110,8/28/2019,"119 11th St, San Francisco, CA 94016",
245475,Wired Headphones,1,12,8/16/2019,"913 Dogwood St, San Francisco, CA 94016",
245476,27in FHD Monitor,1,150,8/27/2019,"385 Lakeview St, San Francisco, CA 94016",
245477,27in FHD Monitor,1,150,8/14/2019,"678 14th St, New York City, NY 10001",
245478,Google Pixel 8 Pro,1,600,8/17/2019,"119 Lincoln St, Boston, MA 02215",
245479,MacBook Pro M2,1,1700,8/5/2019,"766 Sunset St, New York City, NY 10001",
